index,learning_rate,batch_size,num_unit,auc,epochs,activation,dropout_rate,initilizer,num_layers,momentum,optimizer
38732,0.01,50,100,0.4703322485431015,100,sigmoid,0.1,uniform,5,0,SGD
1744,0.001,200,5,0.47033224854310146,50,relu,0.1,uniform,2,0,SGD
38288,0.01,50,2048,0.47033224854310146,20,sigmoid,0.1,lecun_uniform,5,0,SGD
17583,0.001,100,5,0.4703133277832438,50,sigmoid,0.7,normal,2,0,SGD
15449,0.001,500,256,0.4702944070233861,50,sigmoid,0.1,normal,5,0,SGD
33125,0.01,500,5,0.4702944070233861,1,tanh,0,he_uniform,2,0,SGD
40022,0.01,50,2048,0.4702944070233861,50,sigmoid,0.5,uniform,5,0,SGD
7158,0.001,1000,2048,0.470294407023386,1,softsign,0.5,lecun_uniform,2,0,SGD
30325,0.01,20,10,0.470294407023386,50,softsign,0.5,normal,5,0,SGD
31705,0.01,20,5,0.47027548626352833,1,softsign,0.7,uniform,5,0,SGD
16378,0.001,200,2048,0.4702565655036707,20,sigmoid,0.5,lecun_uniform,2,0,SGD
24725,0.01,500,2048,0.4702565655036707,1,relu,0.1,normal,2,0,SGD
36270,0.01,1000,2048,0.4702565655036707,1,tanh,0.7,normal,5,0,SGD
40378,0.01,200,10,0.4702565655036707,20,sigmoid,0.7,lecun_uniform,2,0,SGD
2766,0.001,1000,256,0.4702565655036706,1,relu,0.5,normal,5,0,SGD
17120,0.001,50,100,0.4702565655036706,20,sigmoid,0.5,he_uniform,5,0,SGD
8190,0.001,1000,100,0.47025656550367056,1,softsign,0.7,lecun_uniform,5,0,SGD
12975,0.001,100,5,0.47023764474381297,50,tanh,0.7,normal,2,0,SGD
41227,0.01,20,5,0.47023764474381297,100,sigmoid,0.7,he_uniform,5,0,SGD
15826,0.001,200,2048,0.4702376447438129,20,sigmoid,0.1,uniform,5,0,SGD
31729,0.01,20,10,0.4702376447438129,1,softsign,0.7,uniform,2,0,SGD
40959,0.01,100,10,0.4702376447438129,50,sigmoid,0.7,uniform,2,0,SGD
23021,0.001,500,2048,0.4702187239839552,1,selu,0.7,he_uniform,5,0,SGD
38486,0.01,50,256,0.4702187239839552,50,sigmoid,0.1,normal,5,0,SGD
5691,0.001,100,512,0.47021872398395514,1,softsign,0,he_uniform,5,0,SGD
39611,0.01,500,256,0.47021872398395514,20,sigmoid,0.5,normal,2,0,SGD
13043,0.001,500,10,0.4701998032240975,20,tanh,0.7,normal,5,0,SGD
28009,0.01,20,10,0.4701998032240975,1,softsign,0,normal,5,0,SGD
19613,0.001,500,5,0.47018088246423984,1,selu,0.1,lecun_uniform,5,0,SGD
44157,0.01,100,10,0.4701808824642398,100,selu,0.5,normal,5,0,SGD
8098,0.001,200,5,0.4701808824642397,20,softsign,0.7,lecun_uniform,5,0,SGD
36197,0.01,500,512,0.4701430409445244,1,tanh,0.7,normal,2,0,SGD
15938,0.001,50,100,0.47014304094452436,1,sigmoid,0.1,he_uniform,2,0,SGD
39412,0.01,200,2048,0.47014304094452436,1,sigmoid,0.5,lecun_uniform,2,0,SGD
227,0.001,500,512,0.4701430409445243,20,relu,0,lecun_uniform,5,0,SGD
6463,0.001,20,100,0.47012412018466665,20,softsign,0.1,uniform,5,0,SGD
29165,0.01,500,10,0.4701241201846666,1,softsign,0.1,normal,5,0,SGD
38192,0.01,50,256,0.47010519942480894,20,sigmoid,0.1,lecun_uniform,5,0,SGD
15658,0.001,200,100,0.4701051994248089,20,sigmoid,0.1,uniform,2,0,SGD
16480,0.001,200,10,0.4700862786649513,50,sigmoid,0.5,normal,2,0,SGD
12076,0.001,200,2048,0.4700673579050935,1,tanh,0.5,normal,5,0,SGD
35232,0.01,1000,10,0.4700673579050935,100,tanh,0.5,uniform,5,0,SGD
40720,0.01,200,100,0.4700673579050935,50,sigmoid,0.7,normal,2,0,SGD
2714,0.001,50,100,0.47006735790509346,1,relu,0.5,normal,5,0,SGD
4625,0.001,500,5,0.47006735790509346,50,softsign,0,lecun_uniform,2,0,SGD
7609,0.001,20,100,0.47006735790509346,1,softsign,0.5,uniform,5,0,SGD
16261,0.001,20,100,0.47006735790509346,50,sigmoid,0.5,lecun_uniform,5,0,SGD
5508,0.001,1000,5,0.4700484371452358,20,softsign,0,he_uniform,5,0,SGD
11652,0.001,1000,100,0.47002951638537804,20,tanh,0.5,lecun_uniform,5,0,SGD
12985,0.001,20,5,0.47002951638537804,1,tanh,0.7,normal,5,0,SGD
37284,0.01,1000,100,0.4700105956255204,20,sigmoid,0,normal,5,0,SGD
7810,0.001,200,5,0.4700105956255203,20,softsign,0.5,he_uniform,5,0,SGD
30750,0.01,1000,512,0.4699916748656627,1,softsign,0.5,uniform,5,0,SGD
13610,0.001,50,10,0.4699916748656626,1,tanh,0.7,he_uniform,5,0,SGD
21532,0.001,200,512,0.4699916748656626,1,selu,0.5,uniform,5,0,SGD
22264,0.001,200,10,0.4699916748656626,50,selu,0.7,normal,5,0,SGD
40593,0.01,100,2048,0.46997275410580497,20,sigmoid,0.7,lecun_uniform,5,0,SGD
32856,0.01,1000,5,0.4699727541058049,100,tanh,0,uniform,2,0,SGD
15574,0.001,200,5,0.46997275410580486,100,sigmoid,0.1,uniform,2,0,SGD
31821,0.01,100,100,0.46997275410580486,100,softsign,0.7,uniform,5,0,SGD
12969,0.001,100,5,0.4699538333459472,20,tanh,0.7,normal,2,0,SGD
5235,0.001,100,10,0.46991599182623167,1,softsign,0,uniform,2,0,SGD
14859,0.001,100,256,0.4698592295466586,1,sigmoid,0,he_uniform,5,0,SGD
35216,0.01,50,10,0.4698592295466586,20,tanh,0.5,uniform,5,0,SGD
40250,0.01,50,512,0.4698403087868009,1,sigmoid,0.5,he_uniform,5,0,SGD
46418,0.1,50,10,0.4698213880269432,1,relu,0,normal,2,0,SGD
30245,0.01,500,5,0.4698213880269431,1,softsign,0.5,normal,2,0,SGD
16319,0.001,500,256,0.4698024672670854,100,sigmoid,0.5,lecun_uniform,5,0,SGD
16351,0.001,20,512,0.4698024672670854,20,sigmoid,0.5,lecun_uniform,5,0,SGD
17004,0.001,1000,5,0.4698024672670854,20,sigmoid,0.5,he_uniform,2,0,SGD
14823,0.001,100,100,0.46976462574737005,50,sigmoid,0,he_uniform,5,0,SGD
18315,0.001,100,256,0.46974570498751234,1,sigmoid,0.7,he_uniform,5,0,SGD
36795,0.01,100,512,0.46972678422765457,1,tanh,0.7,he_uniform,5,0,SGD
16773,0.001,100,10,0.4697078634677969,100,sigmoid,0.5,uniform,2,0,SGD
7217,0.001,500,5,0.46968894270793915,50,softsign,0.5,normal,2,0,SGD
17566,0.001,200,2048,0.46967002194808144,100,sigmoid,0.7,lecun_uniform,5,0,SGD
48364,0.1,200,2048,0.46967002194808144,1,relu,0.1,he_uniform,5,0,SGD
40903,0.01,20,5,0.4696700219480814,20,sigmoid,0.7,uniform,2,0,SGD
124,0.001,200,100,0.46965110118822373,1,relu,0,lecun_uniform,5,0,SGD
2475,0.001,100,256,0.46965110118822373,1,relu,0.5,lecun_uniform,5,0,SGD
11274,0.001,1000,5,0.46965110118822373,50,tanh,0.1,he_uniform,5,0,SGD
8946,0.001,1000,5,0.4696511011882237,50,softsign,0.7,he_uniform,2,0,SGD
20178,0.001,1000,5,0.469632180428366,50,selu,0.1,uniform,2,0,SGD
1370,0.001,50,512,0.46961325966850836,1,relu,0.1,lecun_uniform,5,0,SGD
15713,0.001,500,256,0.4696132596685083,50,sigmoid,0.1,uniform,2,0,SGD
21928,0.001,200,5,0.4696132596685083,50,selu,0.7,lecun_uniform,5,0,SGD
28020,0.01,1000,10,0.4696132596685083,20,softsign,0,normal,5,0,SGD
35285,0.01,500,256,0.4696132596685083,1,tanh,0.5,uniform,2,0,SGD
3388,0.001,200,512,0.4695754181487929,1,relu,0.5,he_uniform,5,0,SGD
4958,0.001,50,10,0.4695754181487929,50,softsign,0,normal,2,0,SGD
41065,0.01,20,256,0.4695754181487929,1,sigmoid,0.7,uniform,5,0,SGD
19073,0.001,500,10,0.4695564973889351,50,selu,0,uniform,2,0,SGD
25428,0.01,1000,10,0.4695564973889351,20,relu,0.5,lecun_uniform,5,0,SGD
37333,0.01,20,256,0.4695564973889351,50,sigmoid,0,normal,5,0,SGD
15573,0.001,100,5,0.46953757662907747,100,sigmoid,0.1,uniform,2,0,SGD
25806,0.01,1000,256,0.46953757662907747,1,relu,0.5,normal,5,0,SGD
10806,0.001,1000,256,0.4695375766290774,1,tanh,0.1,normal,2,0,SGD
41084,0.01,50,256,0.46951865586921976,100,sigmoid,0.7,uniform,5,0,SGD
12242,0.001,50,256,0.469499735109362,1,tanh,0.5,uniform,2,0,SGD
31107,0.01,100,5,0.46949973510936194,1,softsign,0.7,lecun_uniform,2,0,SGD
7212,0.001,1000,5,0.46946189358964663,20,softsign,0.5,normal,2,0,SGD
9102,0.001,1000,256,0.46946189358964663,1,softsign,0.7,he_uniform,5,0,SGD
15144,0.001,1000,256,0.4694618935896466,100,sigmoid,0.1,lecun_uniform,2,0,SGD
25638,0.01,1000,5,0.4694618935896466,1,relu,0.5,normal,2,0,SGD
7520,0.001,50,5,0.4694429728297889,20,softsign,0.5,uniform,5,0,SGD
28158,0.01,1000,512,0.46942405206993115,1,softsign,0,normal,5,0,SGD
1530,0.001,1000,10,0.4694240520699311,50,relu,0.1,normal,5,0,SGD
32118,0.01,1000,256,0.4694240520699311,1,softsign,0.7,he_uniform,2,0,SGD
38593,0.01,20,5,0.4694240520699311,1,sigmoid,0.1,uniform,2,0,SGD
18063,0.001,100,512,0.46940513131007344,50,sigmoid,0.7,uniform,2,0,SGD
40603,0.01,20,2048,0.4694051313100734,100,sigmoid,0.7,lecun_uniform,5,0,SGD
45112,0.01,200,256,0.4693862105502158,50,selu,0.7,lecun_uniform,5,0,SGD
6112,0.001,200,10,0.4693862105502157,50,softsign,0.1,normal,2,0,SGD
11815,0.001,20,5,0.4693862105502157,20,tanh,0.5,normal,2,0,SGD
13683,0.001,100,256,0.4693862105502157,1,tanh,0.7,he_uniform,2,0,SGD
15659,0.001,500,100,0.4693862105502157,20,sigmoid,0.1,uniform,2,0,SGD
31824,0.01,1000,100,0.4693862105502157,100,softsign,0.7,uniform,5,0,SGD
13968,0.001,1000,100,0.469367289790358,100,sigmoid,0,lecun_uniform,5,0,SGD
17017,0.001,20,5,0.46936728979035797,1,sigmoid,0.5,he_uniform,5,0,SGD
37500,0.01,1000,10,0.46936728979035797,20,sigmoid,0,uniform,2,0,SGD
13395,0.001,100,256,0.46934836903050026,1,tanh,0.7,uniform,2,0,SGD
14867,0.001,500,256,0.46934836903050026,20,sigmoid,0,he_uniform,5,0,SGD
21629,0.001,500,5,0.46934836903050026,1,selu,0.5,he_uniform,5,0,SGD
6699,0.001,100,10,0.46931052751078484,1,softsign,0.1,he_uniform,5,0,SGD
8075,0.001,500,5,0.46931052751078484,20,softsign,0.7,lecun_uniform,2,0,SGD
32921,0.01,500,10,0.46931052751078484,50,tanh,0,uniform,5,0,SGD
17563,0.001,20,2048,0.4692916067509272,100,sigmoid,0.7,lecun_uniform,5,0,SGD
417,0.001,100,100,0.4692726859910694,20,relu,0,normal,5,0,SGD
7679,0.001,500,256,0.4692726859910694,100,softsign,0.5,uniform,5,0,SGD
16086,0.001,1000,2048,0.4692726859910694,1,sigmoid,0.1,he_uniform,2,0,SGD
24245,0.01,500,10,0.4692726859910694,1,relu,0.1,lecun_uniform,2,0,SGD
27540,0.01,1000,256,0.4692726859910693,20,relu,0.7,he_uniform,5,0,SGD
40304,0.01,50,2048,0.46925376523121176,20,sigmoid,0.5,he_uniform,5,0,SGD
27977,0.01,500,5,0.469234844471354,50,softsign,0,normal,5,0,SGD
36616,0.01,200,5,0.46921592371149623,50,tanh,0.7,he_uniform,5,0,SGD
6345,0.001,100,5,0.4691970029516386,20,softsign,0.1,uniform,2,0,SGD
12268,0.001,200,256,0.4691970029516385,1,tanh,0.5,uniform,5,0,SGD
12602,0.001,50,512,0.4691970029516385,1,tanh,0.5,he_uniform,5,0,SGD
43288,0.01,200,10,0.4691970029516385,50,selu,0.1,uniform,5,0,SGD
7562,0.001,50,10,0.46919700295163846,1,softsign,0.5,uniform,5,0,SGD
22854,0.001,1000,100,0.46919700295163846,1,selu,0.7,he_uniform,2,0,SGD
18298,0.001,200,256,0.46915916143192316,20,sigmoid,0.7,he_uniform,2,0,SGD
15835,0.001,20,2048,0.4691591614319231,100,sigmoid,0.1,uniform,5,0,SGD
19108,0.001,200,100,0.4691591614319231,1,selu,0,uniform,2,0,SGD
21924,0.001,1000,5,0.4691591614319231,20,selu,0.7,lecun_uniform,5,0,SGD
17464,0.001,200,256,0.4691402406720654,50,sigmoid,0.7,lecun_uniform,5,0,SGD
16163,0.001,500,5,0.46912131991220773,20,sigmoid,0.5,lecun_uniform,5,0,SGD
28259,0.01,500,5,0.4691213199122076,20,softsign,0,uniform,5,0,SGD
17148,0.001,1000,256,0.46908347839249226,20,sigmoid,0.5,he_uniform,2,0,SGD
20858,0.001,50,100,0.4690834783924922,1,selu,0.5,lecun_uniform,5,0,SGD
38143,0.01,20,100,0.46906455763263455,20,sigmoid,0.1,lecun_uniform,5,0,SGD
5017,0.001,20,100,0.4690645576326345,1,softsign,0,normal,5,0,SGD
20046,0.001,1000,256,0.46904563687277684,1,selu,0.1,normal,5,0,SGD
1836,0.001,1000,100,0.4690456368727768,20,relu,0.1,uniform,2,0,SGD
7224,0.001,1000,5,0.4690456368727768,100,softsign,0.5,normal,2,0,SGD
7633,0.001,20,256,0.4690456368727768,1,softsign,0.5,uniform,2,0,SGD
9849,0.001,100,10,0.4690456368727768,20,tanh,0,uniform,2,0,SGD
16717,0.001,20,5,0.4690456368727768,50,sigmoid,0.5,uniform,2,0,SGD
37050,0.01,1000,256,0.46902671611291913,50,sigmoid,0,lecun_uniform,5,0,SGD
40622,0.01,50,5,0.46902671611291913,50,sigmoid,0.7,normal,2,0,SGD
8259,0.001,100,512,0.4690077953530614,1,softsign,0.7,lecun_uniform,2,0,SGD
15604,0.001,200,10,0.46900779535306136,1,sigmoid,0.1,uniform,2,0,SGD
36001,0.01,20,5,0.46900779535306136,1,tanh,0.7,normal,2,0,SGD
36822,0.01,1000,2048,0.46900779535306136,1,tanh,0.7,he_uniform,2,0,SGD
14545,0.001,20,256,0.4689888745932037,1,sigmoid,0,uniform,2,0,SGD
1235,0.001,500,10,0.468969953833346,20,relu,0.1,lecun_uniform,5,0,SGD
45883,0.01,20,10,0.468969953833346,100,selu,0.7,he_uniform,5,0,SGD
433,0.001,20,256,0.46896995383334594,1,relu,0,normal,2,0,SGD
27495,0.01,100,100,0.46896995383334594,50,relu,0.7,he_uniform,5,0,SGD
42960,0.01,1000,5,0.46896995383334594,100,selu,0.1,normal,5,0,SGD
39746,0.01,50,5,0.4689510330734883,1,sigmoid,0.5,uniform,2,0,SGD
15558,0.001,1000,5,0.46895103307348823,1,sigmoid,0.1,uniform,2,0,SGD
19052,0.001,50,5,0.46895103307348823,100,selu,0,uniform,5,0,SGD
25685,0.01,500,10,0.46895103307348823,1,relu,0.5,normal,2,0,SGD
39298,0.01,200,100,0.4689510330734882,20,sigmoid,0.5,lecun_uniform,5,0,SGD
2172,0.001,1000,256,0.4689321123136305,20,relu,0.1,he_uniform,2,0,SGD
5982,0.001,1000,512,0.4689321123136305,1,softsign,0.1,lecun_uniform,5,0,SGD
9198,0.001,1000,2048,0.4689321123136305,1,softsign,0.7,he_uniform,5,0,SGD
25110,0.01,1000,10,0.4689321123136305,1,relu,0.1,he_uniform,2,0,SGD
28022,0.01,50,10,0.4689321123136305,50,softsign,0,normal,5,0,SGD
42944,0.01,50,5,0.4689321123136305,20,selu,0.1,normal,5,0,SGD
47185,0.1,20,2048,0.4689321123136305,1,relu,0,he_uniform,2,0,SGD
48375,0.1,100,2048,0.4689321123136305,50,relu,0.1,he_uniform,5,0,SGD
49131,0.1,100,256,0.4689321123136305,1,relu,0.5,uniform,5,0,SGD
40218,0.01,1000,256,0.46893211231363047,50,sigmoid,0.5,he_uniform,5,0,SGD
4304,0.001,50,2048,0.4689131915537728,20,relu,0.7,uniform,5,0,SGD
4950,0.001,1000,10,0.4688942707939151,1,softsign,0,normal,2,0,SGD
18229,0.001,20,10,0.4688942707939151,50,sigmoid,0.7,he_uniform,5,0,SGD
18462,0.001,1000,5,0.4688942707939151,1,selu,0,lecun_uniform,5,0,SGD
31194,0.01,1000,10,0.4688942707939151,50,softsign,0.7,lecun_uniform,5,0,SGD
6114,0.001,1000,10,0.46889427079391505,50,softsign,0.1,normal,2,0,SGD
17554,0.001,200,2048,0.46889427079391505,20,sigmoid,0.7,lecun_uniform,5,0,SGD
14223,0.001,100,100,0.46887535003405734,50,sigmoid,0,normal,2,0,SGD
36578,0.01,50,5,0.4688564292741997,1,tanh,0.7,he_uniform,2,0,SGD
41204,0.01,50,5,0.4688564292741997,100,sigmoid,0.7,he_uniform,2,0,SGD
41236,0.01,200,10,0.4688564292741997,1,sigmoid,0.7,he_uniform,2,0,SGD
4928,0.001,50,5,0.4688564292741996,20,softsign,0,normal,5,0,SGD
29262,0.01,1000,256,0.4688564292741996,1,softsign,0.1,normal,5,0,SGD
36952,0.01,200,10,0.46883750851434197,50,sigmoid,0,lecun_uniform,5,0,SGD
29146,0.01,200,10,0.4688375085143419,20,softsign,0.1,normal,2,0,SGD
17376,0.001,1000,10,0.46883750851434186,100,sigmoid,0.7,lecun_uniform,5,0,SGD
19058,0.001,50,10,0.46881858775448426,1,selu,0,uniform,2,0,SGD
26626,0.01,200,100,0.46881858775448426,20,relu,0.7,lecun_uniform,5,0,SGD
5271,0.001,100,10,0.4688185877544842,50,softsign,0,uniform,5,0,SGD
22110,0.001,1000,512,0.4688185877544842,1,selu,0.7,lecun_uniform,5,0,SGD
13825,0.001,20,5,0.4687996669946265,1,sigmoid,0,lecun_uniform,2,0,SGD
7926,0.001,1000,256,0.46878074623476884,1,softsign,0.5,he_uniform,2,0,SGD
4323,0.001,100,5,0.4687807462347688,1,relu,0.7,he_uniform,2,0,SGD
29499,0.01,100,100,0.4687807462347688,1,softsign,0.1,uniform,5,0,SGD
40360,0.01,200,5,0.4687618254749111,50,sigmoid,0.7,lecun_uniform,5,0,SGD
15871,0.001,20,5,0.46874290471505337,20,sigmoid,0.1,he_uniform,5,0,SGD
12414,0.001,1000,5,0.4687429047150533,1,tanh,0.5,he_uniform,5,0,SGD
26860,0.01,200,10,0.4687239839551957,1,relu,0.7,normal,5,0,SGD
42141,0.01,100,10,0.46872398395519566,100,selu,0,uniform,5,0,SGD
3653,0.001,500,512,0.468705063195338,1,relu,0.7,lecun_uniform,2,0,SGD
38514,0.01,1000,512,0.46870506319533795,50,sigmoid,0.1,normal,2,0,SGD
6070,0.001,200,5,0.4687050631953379,100,softsign,0.1,normal,2,0,SGD
8372,0.001,50,5,0.4687050631953379,100,softsign,0.7,normal,2,0,SGD
36665,0.01,500,10,0.4687050631953379,50,tanh,0.7,he_uniform,5,0,SGD
26002,0.01,200,10,0.46868614243548024,20,relu,0.5,uniform,5,0,SGD
14544,0.001,1000,100,0.4686861424354802,100,sigmoid,0,uniform,5,0,SGD
24785,0.01,500,5,0.4686861424354802,50,relu,0.1,uniform,2,0,SGD
29598,0.01,1000,512,0.4686672216756225,1,softsign,0.1,uniform,5,0,SGD
34933,0.01,20,10,0.4686672216756225,50,tanh,0.5,normal,5,0,SGD
15967,0.001,20,100,0.46862938015590705,20,sigmoid,0.1,he_uniform,5,0,SGD
26448,0.01,1000,512,0.46862938015590705,100,relu,0.5,he_uniform,5,0,SGD
31156,0.01,200,10,0.46862938015590705,1,softsign,0.7,lecun_uniform,2,0,SGD
15904,0.001,200,10,0.468629380155907,50,sigmoid,0.1,he_uniform,2,0,SGD
46085,0.1,500,5,0.46862938015590694,1,relu,0,lecun_uniform,2,0,SGD
13889,0.001,500,10,0.4686104593960494,50,sigmoid,0,lecun_uniform,2,0,SGD
36125,0.01,500,100,0.4686104593960493,1,tanh,0.7,normal,5,0,SGD
22301,0.001,500,100,0.46859153863619163,1,selu,0.7,normal,5,0,SGD
26384,0.01,50,256,0.46859153863619163,20,relu,0.5,he_uniform,5,0,SGD
32982,0.01,1000,256,0.46859153863619163,1,tanh,0,uniform,2,0,SGD
15781,0.001,20,512,0.46855369711647626,50,sigmoid,0.1,uniform,5,0,SGD
8524,0.001,200,256,0.4685536971164762,1,softsign,0.7,normal,5,0,SGD
11120,0.001,50,256,0.4685536971164762,20,tanh,0.1,uniform,5,0,SGD
16916,0.001,50,512,0.4685536971164762,100,sigmoid,0.5,uniform,2,0,SGD
34181,0.01,500,512,0.4685536971164762,1,tanh,0.1,uniform,2,0,SGD
14222,0.001,50,100,0.4685347763566185,50,sigmoid,0,normal,2,0,SGD
38438,0.01,50,100,0.4685347763566185,50,sigmoid,0.1,normal,5,0,SGD
4972,0.001,200,10,0.46853477635661844,1,softsign,0,normal,5,0,SGD
170,0.001,50,256,0.4685158555967608,1,relu,0,lecun_uniform,5,0,SGD
9009,0.001,100,10,0.4685158555967608,20,softsign,0.7,he_uniform,5,0,SGD
19018,0.001,200,5,0.4685158555967608,20,selu,0,uniform,2,0,SGD
20933,0.001,500,512,0.4685158555967608,1,selu,0.5,lecun_uniform,2,0,SGD
16542,0.001,1000,100,0.4684969348369031,1,sigmoid,0.5,normal,5,0,SGD
5374,0.001,200,256,0.468496934836903,100,softsign,0,uniform,5,0,SGD
29171,0.01,500,10,0.468496934836903,20,softsign,0.1,normal,5,0,SGD
7204,0.001,200,5,0.46847801407704537,1,softsign,0.5,normal,2,0,SGD
40345,0.01,20,5,0.4684780140770453,1,sigmoid,0.7,lecun_uniform,5,0,SGD
20197,0.001,20,5,0.4684590933171876,50,selu,0.1,uniform,5,0,SGD
41456,0.01,50,2048,0.4684590933171876,20,sigmoid,0.7,he_uniform,5,0,SGD
16267,0.001,20,100,0.46844017255732995,100,sigmoid,0.5,lecun_uniform,5,0,SGD
17567,0.001,500,2048,0.46844017255732995,100,sigmoid,0.7,lecun_uniform,5,0,SGD
23140,0.01,200,100,0.46844017255732995,1,relu,0,lecun_uniform,2,0,SGD
26400,0.01,1000,256,0.46844017255732995,100,relu,0.5,he_uniform,5,0,SGD
13992,0.001,1000,256,0.4684401725573299,100,sigmoid,0,lecun_uniform,2,0,SGD
10764,0.001,1000,100,0.46844017255732984,20,tanh,0.1,normal,2,0,SGD
14225,0.001,500,100,0.46844017255732984,50,sigmoid,0,normal,2,0,SGD
10750,0.001,200,10,0.4684212517974722,100,tanh,0.1,normal,5,0,SGD
21338,0.001,50,5,0.4684023310376145,1,selu,0.5,uniform,5,0,SGD
9750,0.001,1000,2048,0.4684023310376144,1,tanh,0,normal,2,0,SGD
41261,0.01,500,10,0.4684023310376144,1,sigmoid,0.7,he_uniform,5,0,SGD
14883,0.001,100,512,0.4683834102777568,1,sigmoid,0,he_uniform,2,0,SGD
27143,0.01,500,10,0.46838341027775676,100,relu,0.7,uniform,2,0,SGD
15782,0.001,50,512,0.4683834102777567,50,sigmoid,0.1,uniform,5,0,SGD
8572,0.001,200,512,0.4683644895178991,1,softsign,0.7,normal,5,0,SGD
18240,0.001,1000,10,0.46836448951789905,100,sigmoid,0.7,he_uniform,5,0,SGD
26763,0.01,100,2048,0.46836448951789905,1,relu,0.7,lecun_uniform,5,0,SGD
36071,0.01,500,10,0.46836448951789905,100,tanh,0.7,normal,2,0,SGD
39660,0.01,1000,512,0.46836448951789905,20,sigmoid,0.5,normal,2,0,SGD
39859,0.01,20,100,0.46836448951789905,100,sigmoid,0.5,uniform,2,0,SGD
40414,0.01,200,10,0.468364489517899,100,sigmoid,0.7,lecun_uniform,5,0,SGD
43323,0.01,100,100,0.468364489517899,1,selu,0.1,uniform,5,0,SGD
7328,0.001,50,100,0.4683077272383259,20,softsign,0.5,normal,5,0,SGD
30714,0.01,1000,256,0.46830772723832587,50,softsign,0.5,uniform,5,0,SGD
4100,0.001,50,10,0.4682888064784682,100,relu,0.7,uniform,2,0,SGD
15273,0.001,100,5,0.4682698857186105,20,sigmoid,0.1,normal,2,0,SGD
40165,0.01,20,100,0.4682698857186105,50,sigmoid,0.5,he_uniform,5,0,SGD
625,0.001,20,10,0.4682698857186104,1,relu,0,uniform,2,0,SGD
18347,0.001,500,512,0.4682509649587528,20,sigmoid,0.7,he_uniform,2,0,SGD
30370,0.01,200,100,0.4682509649587528,20,softsign,0.5,normal,5,0,SGD
34118,0.01,50,100,0.46825096495875274,50,tanh,0.1,uniform,5,0,SGD
11787,0.001,100,2048,0.46821312343903737,1,tanh,0.5,lecun_uniform,5,0,SGD
179,0.001,500,256,0.4682131234390373,20,relu,0,lecun_uniform,5,0,SGD
12281,0.001,500,256,0.4682131234390373,50,tanh,0.5,uniform,5,0,SGD
14576,0.001,50,256,0.4682131234390373,20,sigmoid,0,uniform,5,0,SGD
28612,0.01,200,100,0.4682131234390373,1,softsign,0,he_uniform,2,0,SGD
32633,0.01,500,10,0.4682131234390373,50,tanh,0,normal,5,0,SGD
14347,0.001,20,512,0.4681942026791796,100,sigmoid,0,normal,5,0,SGD
21618,0.001,1000,5,0.46817528191932195,50,selu,0.5,he_uniform,2,0,SGD
38600,0.01,50,5,0.4681752819193219,20,sigmoid,0.1,uniform,2,0,SGD
49440,0.1,1000,256,0.4681752819193219,100,relu,0.5,he_uniform,5,0,SGD
25697,0.01,500,10,0.46817528191932184,50,relu,0.5,normal,2,0,SGD
21099,0.001,100,10,0.46815636115946413,1,selu,0.5,normal,5,0,SGD
22260,0.001,1000,10,0.46815636115946413,20,selu,0.7,normal,5,0,SGD
30720,0.01,1000,256,0.4681374403996065,100,softsign,0.5,uniform,5,0,SGD
36661,0.01,20,10,0.4681374403996065,50,tanh,0.7,he_uniform,5,0,SGD
13182,0.001,1000,512,0.4681374403996064,1,tanh,0.7,normal,5,0,SGD
18101,0.001,500,2048,0.46809959887989105,1,sigmoid,0.7,uniform,2,0,SGD
20525,0.001,500,10,0.46809959887989105,1,selu,0.1,he_uniform,5,0,SGD
47693,0.1,500,256,0.46809959887989105,1,relu,0.1,normal,5,0,SGD
21900,0.001,1000,5,0.468099598879891,20,selu,0.7,lecun_uniform,2,0,SGD
35188,0.01,200,10,0.468099598879891,1,tanh,0.5,uniform,2,0,SGD
45062,0.01,50,100,0.468099598879891,50,selu,0.7,lecun_uniform,5,0,SGD
7834,0.001,200,10,0.46809959887989094,20,softsign,0.5,he_uniform,2,0,SGD
125,0.001,500,100,0.46806175736017563,1,relu,0,lecun_uniform,5,0,SGD
42093,0.01,100,5,0.4680617573601756,100,selu,0,uniform,5,0,SGD
12851,0.001,500,256,0.4680617573601755,20,tanh,0.7,lecun_uniform,5,0,SGD
26808,0.01,1000,5,0.4680428366003179,100,relu,0.7,normal,2,0,SGD
39643,0.01,20,256,0.46804283660031787,100,sigmoid,0.5,normal,5,0,SGD
4058,0.001,50,5,0.4680049950806025,1,relu,0.7,uniform,5,0,SGD
32911,0.01,20,10,0.46800499508060245,20,tanh,0,uniform,5,0,SGD
35209,0.01,20,10,0.46800499508060245,1,tanh,0.5,uniform,5,0,SGD
8302,0.001,200,512,0.46798607432074474,100,softsign,0.7,lecun_uniform,5,0,SGD
18423,0.001,100,2048,0.46796715356088703,50,sigmoid,0.7,he_uniform,5,0,SGD
37962,0.01,1000,512,0.46796715356088703,50,sigmoid,0,he_uniform,5,0,SGD
16021,0.001,20,256,0.4679482328010293,50,sigmoid,0.1,he_uniform,5,0,SGD
30604,0.01,200,10,0.4679482328010293,1,softsign,0.5,uniform,5,0,SGD
41123,0.01,500,512,0.4679482328010293,20,sigmoid,0.7,uniform,5,0,SGD
27993,0.01,100,10,0.46794823280102926,20,softsign,0,normal,2,0,SGD
